Date,regime,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3
2023-09-07,0,1.0,4.796691798211851e-88,2.4488438693118476e-211,2.050365775411227e-115
2023-09-08,0,1.0,4.849632362032582e-88,1.0072407871598646e-194,7.588405369515118e-120
2023-09-11,0,1.0,6.672040089867412e-92,1.6015330496303077e-202,3.906170077533605e-99
2023-09-12,0,1.0,2.2584692407059212e-90,1.1331904763666466e-207,5.887322097551612e-106
2023-09-13,0,1.0,1.4750416146862782e-90,5.456471618346517e-219,3.679454628668669e-105
2023-09-14,0,1.0,1.884257525769144e-87,2.3707027681313945e-214,2.872367937044622e-119
2023-09-15,0,1.0,7.581697950616633e-88,6.363856337655466e-197,2.8083654659727953e-115
2023-09-18,0,1.0,1.3225122853171737e-90,1.9369562663541016e-204,1.3352668130354507e-104
2023-09-19,0,1.0,4.772055805731576e-89,5.912914066775556e-210,1.5719581344745007e-106
2023-09-20,0,1.0,1.069486042150197e-86,4.3741453556324845e-200,1.5153425199613943e-108
2023-09-21,0,1.0,3.7796509692360315e-86,3.168508994483946e-187,3.1574211055782805e-96
2023-09-22,0,1.0,1.727592756382803e-85,8.035829591581974e-173,1.9361643614523873e-98
2023-09-25,0,1.0,6.0023096479916185e-86,2.344436829969453e-166,1.4849491817054055e-85
2023-09-26,0,1.0,2.3412723238925005e-83,6.789952485158482e-160,4.016028042142635e-86
2023-09-27,0,1.0,1.893660948142493e-77,2.3097968829827345e-154,4.697998884605261e-84
2023-09-28,0,1.0,3.989420956670732e-76,1.7661576858909178e-150,1.8935092049451977e-77
2023-09-29,0,1.0,1.8615166600369388e-79,1.3451888381949442e-154,3.989420949631719e-76
2023-10-02,0,1.0,7.579490649960471e-81,1.630578122923879e-154,1.8615157328305218e-79
2023-10-03,0,1.0,3.5821274364834667e-78,8.541722765118008e-144,7.578896433160754e-81
2023-10-04,0,1.0,3.96473234010473e-77,4.5264582281398815e-139,3.5821260251241704e-78
2023-10-05,0,1.0,2.8420675224172025e-72,7.915029038904838e-135,3.9632397154510616e-77
2023-10-06,0,1.0,5.579458867350874e-72,4.565712578604263e-135,2.8420675066858337e-72
2023-10-09,0,1.0,2.7108148420476783e-68,6.435695197054543e-133,5.579428626162018e-72
2023-10-10,0,1.0,6.611676730968541e-75,1.6983218976686695e-144,2.7108148420427474e-68
2023-10-11,0,1.0,1.0526972967309008e-71,3.951001537851289e-149,6.611610987076826e-75
2023-10-12,0,1.0,1.3685390064730642e-82,4.5061352049447153e-156,1.0526972967309008e-71
2023-10-13,0,1.0,5.1040098195201474e-76,8.970486761514697e-154,1.3579521448680437e-82
2023-10-16,0,1.0,8.758663981405254e-74,1.3305717224705883e-147,5.104009344599284e-76
2023-10-17,0,1.0,1.7957741832671342e-71,2.034840952667958e-143,8.758661797569871e-74
2023-10-18,0,1.0,1.2619129441891416e-63,2.6213435077506567e-135,9.812976453647471e-72
2023-10-19,0,1.0,1.2388035495393154e-63,1.4078073765026909e-127,1.2619127393884197e-63
2023-10-20,0,1.0,4.938571096736807e-66,5.5565134907141484e-126,1.2388035492306037e-63
2023-10-23,0,1.0,3.323888128844953e-63,2.6022503005603825e-126,4.938546025905221e-66
2023-10-24,0,1.0,5.394586437562609e-59,5.351239316908857e-122,3.3233112904430935e-63
2023-10-25,0,1.0,9.401995297412394e-76,7.941089520661267e-135,5.394586437562609e-59
2023-10-26,0,1.0,3.4599264876106465e-76,4.677769473160663e-132,9.401994564962407e-76
2023-10-27,0,1.0,1.152872699459409e-73,3.805595711820825e-126,3.4574496755838414e-76
2023-10-30,0,1.0,3.664053295254508e-73,2.8668469004629115e-139,1.152870835167516e-73
2023-10-31,0,1.0,9.154163052253061e-68,1.7770586423079467e-130,2.083244387053536e-86
2023-11-01,0,1.0,4.453089569885818e-78,1.4859988837624734e-142,9.154163052269713e-68
2023-11-02,0,1.0,2.2230084701638093e-72,5.8112729685993494e-154,4.44790778029786e-78
2023-11-03,0,1.0,1.2427926037719495e-69,1.7612998625373705e-152,2.2229713103056727e-72
2023-11-06,0,1.0,4.865421580336987e-75,1.2855042803782551e-160,1.2427926037719495e-69
2023-11-07,0,1.0,4.6285378986343704e-86,1.38894249049555e-172,4.865421580328137e-75
2023-11-08,0,1.0,7.150720839236972e-83,7.671512941139778e-179,4.595859556844072e-86
2023-11-09,0,1.0,6.155956960282331e-86,6.425857821170314e-182,7.150716346109813e-83
2023-11-10,0,1.0,5.813177440591362e-80,2.406391728272378e-174,5.65308573688874e-86
2023-11-13,0,1.0,7.787246522317762e-80,1.4661330649040752e-175,5.8131764289876705e-80
2023-11-14,0,1.0,2.613725814668803e-78,5.602431300861028e-174,7.78715604231332e-80
2023-11-15,0,1.0,2.485722588553099e-80,2.6005839175267033e-177,2.6137258095864145e-78
2023-11-16,0,1.0,5.178334358242797e-86,5.664159201311862e-183,2.485722463094957e-80
2023-11-17,0,1.0,1.2573468074977212e-89,1.6022331116137937e-188,5.1593222646908786e-86
2023-11-20,0,1.0,4.2741372580311486e-89,1.3240215320197135e-189,3.360267788049023e-91
2023-11-21,0,1.0,2.0977199639014218e-89,1.080150553980025e-194,3.0038900516014735e-89
2023-11-22,0,1.0,2.6626966163284294e-89,3.7356435647236353e-190,1.627339031163924e-94
2023-11-24,0,1.0,1.5060543814481097e-88,3.7278889384964146e-190,2.762771473774781e-92
2023-11-27,0,1.0,8.25186951000982e-88,3.277602415254991e-184,4.497947506321547e-93
2023-11-28,0,1.0,1.995849757223275e-80,2.2350820607580662e-179,6.430763799827469e-88
2023-11-29,0,1.0,1.7607963105235016e-72,2.060576152019834e-170,2.8753936458411004e-84
2023-11-30,0,1.0,1.9008120689170237e-72,2.3706184210167916e-156,1.760796291620164e-72
2023-12-01,0,1.0,4.267012716245071e-74,1.0885831289586626e-154,1.900812067751827e-72
2023-12-04,0,1.0,7.542779417436425e-77,8.901824526005838e-163,4.267012716175216e-74
2023-12-05,0,1.0,3.278126169073e-85,6.093753041961764e-171,7.542779417408985e-77
2023-12-06,0,1.0,3.878708820838234e-80,3.16620555812671e-171,3.253352414957206e-85
2023-12-07,0,1.0,5.242057868891722e-85,6.842981478579448e-176,3.878708812350672e-80
2023-12-08,0,1.0,3.224452127967375e-83,1.90163560920502e-170,5.241165939272358e-85
2023-12-11,0,1.0,1.5552144888487784e-85,7.600033547404995e-180,3.2244367327643813e-83
2023-12-12,0,1.0,1.3450130268932609e-77,5.38044499998974e-169,3.2001077008884954e-90
2023-12-13,0,1.0,1.2985019801579633e-77,8.887282064174915e-168,1.345013023768998e-77
2023-12-14,0,1.0,7.20400171862303e-89,9.46766182659586e-194,1.2985019801556014e-77
2023-12-15,0,1.0,2.676074733063539e-85,2.402557348368725e-190,9.133887647928645e-90
2023-12-18,0,1.0,3.442140007566297e-85,5.147945795998826e-186,2.674921627947338e-85
2023-12-19,0,1.0,6.449744404846294e-78,1.7568761975984048e-177,1.9587527298337178e-86
2023-12-20,0,1.0,5.0243505344309e-71,3.2550062167774327e-172,6.911512683319133e-80
2023-12-21,0,1.0,1.169194944099918e-68,5.799937052759705e-168,4.989745080439523e-71
2023-12-22,0,1.0,1.3600455376878156e-64,7.114049788587847e-158,9.5615625761044e-70
2023-12-26,0,1.0,6.895737087240587e-67,1.4515581828194011e-158,1.3600413429054784e-64
2023-12-27,0,1.0,2.193920277684161e-66,8.106382633699325e-164,6.874765206291856e-67
2023-12-28,0,1.0,2.6487054310150297e-63,6.918070974171966e-161,1.3912869093048652e-67
2023-12-29,0,1.0,3.419253380132293e-66,1.3105104482407403e-154,2.6487041896468223e-63
2024-01-02,0,1.0,1.7772251698514661e-71,1.9731795469983904e-165,3.4192533746155207e-66
2024-01-03,0,1.0,3.747908632270857e-69,2.6201938550240674e-167,1.776597883269051e-71
2024-01-04,0,1.0,8.463128264522749e-68,5.92379799088393e-159,3.747795922977004e-69
2024-01-05,0,1.0,9.151539633761528e-66,1.2888345537724303e-151,8.462840792886569e-68
2024-01-08,0,1.0,1.8922554986079202e-65,1.116169081257275e-153,9.151517333399607e-66
2024-01-09,0,1.0,1.8300094225789728e-63,9.609286968688626e-150,1.8920144632368261e-65
2024-01-10,0,1.0,9.925394093799e-59,5.40780952804977e-147,1.6112576852532048e-63
2024-01-11,0,1.0,2.6107561851477027e-53,1.8972095373001848e-135,2.2221765468775005e-60
2024-01-12,0,1.0,1.465361445892309e-50,2.880008604798924e-131,2.606227929285347e-53
2024-01-16,0,1.0,1.4840133105418774e-55,1.4728569092666242e-136,1.465361445852327e-50
2024-01-17,0,1.0,3.69429003626239e-56,1.7892969731658443e-142,1.4840110781144509e-55
2024-01-18,0,1.0,5.555776075382888e-59,2.3162265425392403e-144,3.6942900113518154e-56
2024-01-19,0,1.0,2.3685145050630684e-59,6.258666753266461e-143,5.5556310155116035e-59
2024-01-22,0,1.0,3.48682592207377e-55,6.589011354971025e-141,8.176641913389497e-60
2024-01-23,0,1.0,2.236813155979522e-52,3.030840616861341e-129,3.402756028421246e-55
2024-01-24,0,1.0,7.719817484062057e-50,8.085570350829295e-129,2.178863898374612e-52
2024-01-25,0,1.0,6.743649162272986e-66,1.2446217926962155e-144,7.719817484048015e-50
2024-01-26,0,1.0,3.118957450719351e-64,1.8836519142559266e-145,6.699569333599028e-66
2024-01-29,0,1.0,1.1539513511598032e-73,6.483728551475184e-156,3.1189574506626176e-64
2024-01-30,0,1.0,8.681458519525639e-73,6.73995337358692e-157,8.020998459602036e-74
2024-01-31,0,1.0,1.597519035616203e-76,1.9890071520385163e-155,8.681446356445916e-73
2024-02-01,0,1.0,6.964595462640829e-79,7.791532573332707e-163,1.5974898733681904e-76
2024-02-02,0,1.0,5.438883521965066e-77,4.03930949470562e-156,3.4674071484433426e-79
2024-02-05,0,1.0,1.3957062719470007e-74,1.0522745067968782e-147,1.0405601237700172e-77
2024-02-06,0,1.0,5.664567286746318e-72,6.82941457036088e-145,1.3590184301303022e-76
2024-02-07,0,1.0,2.416308390762272e-69,1.0732302372155294e-150,2.2528880151652905e-72
2024-02-08,0,1.0,6.309996316147569e-71,1.776566882711159e-153,2.416023938473331e-69
2024-02-09,0,1.0,2.536064809659389e-77,1.5727056269424254e-156,6.309996281679686e-71
2024-02-12,0,1.0,4.503439166636212e-83,1.742620405157057e-167,2.5360572943070417e-77
2024-02-13,0,1.0,3.1937570342149416e-83,7.768271768422898e-161,1.524830941687433e-93
2024-02-14,0,1.0,3.5253126860911156e-83,1.9602912317354087e-153,1.173393878144357e-83
2024-02-15,0,1.0,1.7543376988594659e-84,2.0265772542351493e-164,1.78665686346933e-83
2024-02-16,0,1.0,6.095506653103152e-85,1.0506031962248971e-172,3.2735863407037195e-88
2024-02-20,0,1.0,1.985320023974904e-85,4.522316951584149e-171,1.3180016265763602e-95
2024-02-21,0,1.0,1.9317388727099116e-85,1.7010345219652144e-168,3.3793043412611792e-93
2024-02-22,0,1.0,1.0722832137627545e-85,2.6147100633791367e-169,9.55930943444738e-91
2024-02-23,0,1.0,6.735052901221165e-85,2.37167998640484e-172,7.502316050186962e-89
2024-02-26,0,1.0,3.2775891489888917e-81,2.689762984240603e-169,1.551658884717155e-85
2024-02-27,0,1.0,1.6285349074721623e-81,1.1738554381154413e-168,3.2769878476186766e-81
2024-02-28,0,1.0,3.3052670831941694e-78,8.598676047831818e-165,9.796973042689167e-82
2024-02-29,0,1.0,3.338824497268766e-74,5.355676884725216e-158,3.132687021321156e-81
2024-03-01,0,1.0,3.605099170680191e-71,4.552422467683147e-159,1.6204040860573895e-76
2024-03-04,0,1.0,2.0429913525884e-68,6.939241831846714e-168,9.796897194589258e-81
2024-03-05,0,1.0,1.2572158006937095e-65,2.871981177582966e-172,1.0907038062281759e-87
2024-03-06,0,1.0,1.3591839276954727e-62,5.5051529890130765e-171,8.049026057988009e-92
2024-03-07,0,1.0,2.367412468718892e-59,1.4856184146956291e-167,3.3733593108350546e-89
2024-03-08,0,1.0,2.2667541119835e-56,4.272815420386198e-169,1.0529181386048321e-86
2024-03-11,0,1.0,5.187890272195361e-54,2.8410886303803333e-166,1.4709210159801503e-87
2024-03-12,0,1.0,1.68339080969497e-51,2.3202407511834997e-165,1.3401879733612735e-82
2024-03-13,0,1.0,2.8785798740274346e-49,3.918737479176901e-169,1.2440217587060852e-79
2024-03-14,0,1.0,1.3343785421556658e-47,2.558452136775872e-155,5.123133609794331e-79
2024-03-15,0,1.0,4.38430018601355e-46,7.928021407664959e-158,1.2802966337560613e-71
2024-03-18,0,1.0,2.8210481608329203e-44,1.2826625537010742e-146,3.755239079482978e-69
2024-03-19,0,1.0,2.9629238540843867e-42,8.126283835540382e-128,2.706527227620549e-63
2024-03-20,0,1.0,5.108923976840479e-51,1.1336940696582758e-134,2.9629238528986904e-42
2024-03-21,0,1.0,1.0577362526433127e-50,5.1205464487857525e-136,8.173178202564527e-53
2024-03-22,0,1.0,1.6105849278291296e-50,1.034986544412864e-129,9.704937212790354e-56
2024-03-25,0,1.0,2.5343158803683279e-51,2.922743800926564e-125,1.4567132400116188e-50
2024-03-26,0,1.0,1.8064930524584862e-51,5.34201283030622e-128,1.10410812791559e-51
2024-03-27,0,1.0,1.4447055837938405e-55,8.056492787964603e-136,1.806385217913265e-51
2024-03-28,0,1.0,3.1388235125220956e-60,6.444427112608236e-144,1.4446777491304335e-55
2024-04-01,0,1.0,3.826118647704853e-60,2.4458188254978185e-145,1.4166209002289643e-61
2024-04-02,0,1.0,6.333039028957723e-60,1.040684301047727e-137,1.7553283734718803e-62
2024-04-03,0,1.0,7.280949085116534e-60,3.519993632252961e-147,3.964395981901117e-60
2024-04-04,0,1.0,1.5953169062883303e-59,2.3644213079218915e-148,9.006247849056835e-71
2024-04-05,0,1.0,6.473716937615939e-58,6.531837749608588e-147,3.2855589675062154e-68
2024-04-08,0,1.0,2.4643164148628585e-56,2.5018555082508995e-148,6.156164991626569e-65
2024-04-09,0,1.0,3.803661414570425e-55,6.623473462306484e-154,9.225655441621887e-66
2024-04-10,0,1.0,4.985932076684284e-54,1.6262492743911243e-149,3.533221708472197e-70
2024-04-11,0,1.0,3.9994142067416735e-52,1.5243286680246395e-154,5.410623647581207e-63
2024-04-12,0,1.0,2.0215612047231856e-51,6.887082092191853e-154,4.221049487019152e-71
2024-04-15,0,1.0,2.701335495975839e-49,5.201315470185868e-147,1.5220185833451937e-69
2024-04-16,0,1.0,2.6621046364262155e-46,1.5427867969679364e-133,4.185141738457138e-67
2024-04-17,0,1.0,1.3636268744595802e-43,1.7421315337470027e-137,5.5116170005753466e-58
2024-04-18,0,1.0,1.7277579083772846e-41,2.2838452081397e-136,9.767106289248386e-56
2024-04-19,0,1.0,4.747300691869286e-40,5.280019755003568e-132,3.3404758065286613e-56
2024-04-22,0,1.0,8.156282252448227e-39,7.573266900005722e-126,1.4066978914525104e-50
2024-04-23,0,1.0,6.102470688993545e-38,4.148081884461002e-122,7.476456957027817e-43
2024-04-24,0,1.0,4.812056720961052e-37,2.5868250848650516e-124,7.500013992276308e-42
2024-04-25,0,1.0,4.974123838585784e-36,2.9257229631568366e-127,6.15769124120483e-44
2024-04-26,0,1.0,6.763198370582404e-35,1.2330615867184308e-129,2.8517082820644305e-45
2024-04-29,0,1.0,9.996293819466259e-34,1.4536189346614654e-120,1.4692996338375683e-47
2024-04-30,0,1.0,2.3077884415641018e-36,8.085576697788219e-90,9.995064481354008e-34
2024-05-01,0,1.0,3.5306633126017913e-34,4.5049095542813724e-89,2.2946261531561476e-36
2024-05-02,0,1.0,1.6222476839431824e-34,2.100529973917066e-89,3.530650367446507e-34
2024-05-03,0,1.0,8.41463785246363e-35,2.722313289551004e-93,1.6222393813369464e-34
2024-05-06,0,1.0,6.830359912898616e-37,3.397050924434167e-100,8.414637486677573e-35
2024-05-07,0,1.0,9.424095497632642e-39,4.277790495491449e-102,6.830359223906194e-37
2024-05-08,0,1.0,7.640226795331872e-39,1.171243588907497e-100,9.424065029813364e-39
2024-05-09,0,1.0,2.7293094600406733e-40,2.2128182131240125e-101,7.640226077026157e-39
2024-05-10,0,1.0,6.395768316239023e-38,1.2602182456594813e-98,2.728269743698473e-40
2024-05-13,0,1.0,2.762148267110945e-36,6.464636820301538e-107,6.395471556481462e-38
2024-05-14,0,1.0,1.1296997280137657e-38,9.245590021250578e-109,2.7621481770349656e-36
2024-05-15,0,1.0,4.689573531419357e-43,6.327063199177797e-116,1.129699727820604e-38
2024-05-16,0,1.0,3.2516923565080615e-48,5.41232291788285e-122,4.689573531385236e-43
2024-05-17,0,1.0,1.5391383430268684e-42,8.94448459230429e-125,4.466671530664967e-49
2024-05-20,0,1.0,5.377877140070019e-45,4.364939039645544e-121,1.5390500558452534e-42
2024-05-21,0,1.0,7.289306758882203e-47,8.396756410594445e-122,5.37640218799677e-45
2024-05-22,0,1.0,4.810701095228168e-45,7.157209265927972e-124,3.7946320246017636e-47
2024-05-23,0,1.0,1.21962671706725e-42,9.933398403354458e-130,9.040922752987612e-49
2024-05-24,0,1.0,2.8262778397756397e-40,6.977124138288656e-117,5.04816772734859e-52
2024-05-28,0,1.0,1.194676664842172e-37,2.3280638321022307e-109,1.3138644552548877e-44
2024-05-29,0,1.0,2.523604942334713e-38,2.7685506714134085e-107,1.1896519738758904e-37
2024-05-30,0,1.0,1.3438745231153457e-48,5.682004263908373e-117,2.523604942320942e-38
2024-05-31,0,1.0,1.20068145869121e-51,1.6908299373418333e-126,1.34383718866446e-48
2024-06-03,0,1.0,5.070823721465002e-55,4.26716317870557e-135,1.2006808376589677e-51
2024-06-04,0,1.0,3.745888050795532e-55,1.2327198433115307e-136,5.0698413057792456e-55
2024-06-05,0,1.0,4.795773907488337e-57,4.113334582714545e-137,3.745882584961051e-55
2024-06-06,0,1.0,1.4732025363061274e-56,1.0656561083304953e-139,4.7942645489327103e-57
2024-06-07,0,1.0,1.0126255890170822e-52,9.919246514644027e-130,2.568262629444288e-57
2024-06-10,0,1.0,4.847832080094846e-53,6.802622855691182e-131,1.0124802417210314e-52
2024-06-11,0,1.0,1.3222986474982966e-56,3.3007691184328107e-139,4.847830546503266e-53
2024-06-12,0,1.0,5.798292448927627e-60,7.725366167608828e-142,1.3222982324609262e-56
2024-06-13,0,1.0,1.4579749894253864e-64,1.1508171099908732e-144,5.798292392638115e-60
2024-06-14,0,1.0,2.1148401349706366e-63,2.888294492138428e-146,1.4511664893530008e-64
2024-06-17,0,1.0,3.2496695847804725e-64,5.5209635688388705e-152,2.114806579516581e-63
2024-06-18,0,1.0,1.6607377568363496e-60,1.650696374593336e-142,8.778443198054295e-68
2024-06-20,0,1.0,2.2420292383268615e-58,1.1025409576129382e-138,1.574139597952212e-60
2024-06-21,0,1.0,1.2355154225281358e-57,1.1050031135448256e-139,2.2395599772938156e-58
2024-06-24,0,1.0,2.4799487183733455e-54,1.3075044564866213e-138,3.860927077384188e-58
2024-06-25,0,1.0,1.285552754073786e-52,1.7069636667229403e-134,2.387834305388748e-54
2024-06-26,0,1.0,7.085750180333256e-51,1.2173041747921203e-130,1.2046116603575643e-52
2024-06-27,0,1.0,3.1903258313307953e-48,4.689806782596848e-124,1.8518046565692202e-54
2024-06-28,0,1.0,2.8724599573489747e-45,2.1027123084565834e-118,1.0928915499888685e-48
2024-07-01,0,1.0,4.0668768970885655e-47,1.639227409635754e-116,2.8722693630080994e-45
2024-07-02,0,1.0,1.593693791554334e-51,1.3364060169889923e-122,4.0668749064080785e-47
2024-07-03,0,1.0,8.71065202514507e-50,1.3717968651599229e-125,1.1095889982544254e-51
2024-07-05,0,1.0,1.4365054717626304e-50,1.2044598130254564e-126,8.708981927208276e-50
2024-07-08,0,1.0,1.9678055880752097e-48,3.8260152530234427e-125,1.1630788791204795e-50
2024-07-09,0,1.0,9.17502923433316e-48,8.241478138207412e-124,1.955127304840101e-48
2024-07-10,0,1.0,3.2887509549883763e-45,1.4985791843660703e-129,2.6339379080163667e-48
2024-07-11,0,1.0,9.44557505541417e-43,2.5292417024512483e-125,2.672786987531975e-46
2024-07-12,0,1.0,3.051477074489473e-40,4.77480453211865e-117,1.309034694151945e-44
2024-07-15,0,1.0,4.979722862995016e-41,6.172664420429512e-116,3.0493841088172835e-40
2024-07-16,0,1.0,5.5737134958801515e-39,9.535199756820033e-116,2.4844927549681602e-42
2024-07-17,0,1.0,1.925919953768075e-39,5.100457571922326e-121,5.561746628110205e-39
2024-07-18,0,1.0,2.8807009034760255e-38,2.090248332411016e-126,1.2229832266995395e-39
2024-07-19,0,1.0,1.1893960472927568e-36,4.315540419525449e-121,1.8913060650311805e-41
2024-07-22,0,1.0,3.124656479062248e-34,3.573844234568263e-114,1.9748301405528243e-41
2024-07-23,0,1.0,7.398446779627626e-38,3.4589200084821407e-107,3.1246481497338257e-34
2024-07-24,0,1.0,8.499600675021783e-41,2.267076549163291e-107,7.397873042682948e-38
2024-07-25,0,1.0,2.024185707203238e-37,1.2600232130946352e-105,5.1659805336420457e-42
2024-07-26,0,1.0,3.2829902043085808e-37,4.642846505380943e-106,2.022511845572618e-37
2024-07-29,0,1.0,2.9128771321432646e-39,9.856909260134521e-110,3.282900184460935e-37
2024-07-30,0,1.0,1.361727521569266e-50,4.363213733869139e-121,2.9128771321432646e-39
2024-07-31,0,1.0,2.659138723102682e-56,2.37906269343784e-141,1.361727518324438e-50
2024-08-01,0,1.0,2.421814056227299e-57,6.948347964764093e-147,2.6589438494039136e-56
2024-08-02,0,1.0,1.8959006278354197e-52,1.9787977878146688e-139,4.512886251674766e-65
2024-08-05,0,1.0,6.72289423767485e-45,3.3961285776274497e-125,6.841280853169953e-70
2024-08-06,0,1.0,6.59772062083585e-39,4.142583627628054e-125,1.9803263084190286e-51
2024-08-07,0,1.0,6.760275292352423e-35,1.0863518119614256e-119,5.475926247780909e-44
2024-08-08,0,1.0,5.633591956336e-32,1.0721678398049719e-120,3.508005714068653e-41
2024-08-09,0,1.0,1.3930189730691209e-29,4.443691804506532e-124,1.1121183474519887e-42
2024-08-12,0,1.0,3.1927725391046707e-27,6.366129816854858e-124,1.0944962345091386e-43
2024-08-13,0,1.0,8.399403216420515e-25,8.609695367307725e-122,7.647210870329397e-44
2024-08-14,0,1.0,1.00877087633928e-21,1.1994716062484334e-125,4.112982016819416e-47
2024-08-15,0,1.0,1.9062587335927256e-18,2.6653870269827276e-128,7.175232369305322e-51
2024-08-16,0,1.0,1.0822796101489207e-15,3.4890152535797414e-126,2.119476516927788e-52
2024-08-19,0,1.0,2.2676112758825958e-13,1.4048297151496323e-127,5.2941259840670225e-53
2024-08-20,0,0.9999999999654392,3.444451175215725e-11,2.268468301857201e-127,2.7594292450160535e-48
2024-08-21,0,0.9999999836254575,1.6373667595622214e-08,4.582937870624077e-124,1.2553052745620833e-45
2024-08-22,0,0.9999939875632421,6.012437024793239e-06,1.489020180909751e-126,1.56304777834784e-42
2024-08-23,0,0.9986815947069488,0.0013184052938226244,1.808452207329713e-114,7.400792810796934e-40
2024-08-26,0,0.9288243543913957,0.07117564560846873,2.7111167418371494e-124,2.3628833917821335e-36
2024-08-27,1,0.007015811206866101,0.9929841887923327,2.4708645951247508e-108,3.5132462561900017e-44
2024-08-28,1,3.0440543366309503e-05,0.9999695594573756,3.7136520997580043e-115,2.514758213575986e-39
2024-08-29,1,1.3146513079956598e-07,0.9999998685343685,1.0294806290993001e-109,4.054046182628432e-42
2024-08-30,1,1.551721771438011e-10,0.9999999998453859,1.6177939313347346e-105,3.560388749276746e-42
2024-09-03,1,6.440648021370238e-13,1.0,1.8297383014388352e-119,2.339350978581167e-39
2024-09-04,1,8.58105743794928e-16,1.0,1.381149883736197e-117,3.233028305424567e-38
2024-09-05,1,1.4029399676013888e-18,1.0,1.2591781750673286e-116,1.935928523271418e-39
2024-09-06,1,3.1772287643764343e-22,1.0,3.252110221427476e-114,9.469196567368081e-37
2024-09-09,1,3.942904094928432e-25,1.0,8.550581578580267e-111,5.234171421985139e-39
2024-09-10,1,1.5241634061594624e-28,1.0,9.355266969645557e-108,2.4013047728354645e-38
2024-09-11,1,1.0896991469048067e-31,1.0,1.20394690049585e-107,8.430135941331979e-40
2024-09-12,1,5.76320533690492e-35,1.0,6.041858256889608e-102,2.4924556881705536e-40
2024-09-13,1,1.480297409894276e-39,1.0,2.9471931033740417e-96,7.530702925235198e-39
2024-09-16,1,6.052829110975089e-44,1.0,4.950001620339104e-98,1.8935212034381317e-38
2024-09-17,1,1.5281330881678756e-46,1.0,1.5322055066979826e-94,6.333302452631943e-38
2024-09-18,1,4.9230866139777544e-48,1.0,8.685195110201976e-92,3.6245579637389294e-32
2024-09-19,1,9.294814111599575e-45,1.0,2.7647232267922915e-84,5.207426647586209e-32
2024-09-20,1,6.162397814523183e-45,1.0,3.1387486570558782e-80,2.216289167994184e-30
2024-09-23,1,2.9929443085002072e-43,1.0,7.634927056741841e-79,3.6681442002461955e-30
2024-09-24,1,9.447063299609026e-44,1.0,1.0694707922162586e-73,1.616752202713162e-29
2024-09-25,1,9.771365725101616e-45,1.0,3.6096227640711773e-75,8.877206313151674e-30
2024-09-26,1,3.6403283242812524e-45,1.0,6.712077408402572e-75,1.2727402371494947e-31
2024-09-27,1,3.745129598690536e-45,1.0,4.187626327063691e-73,3.2178826025153304e-28
2024-09-30,1,5.385517811680614e-42,1.0,7.852884199763298e-64,6.999090942340855e-22
2024-10-01,1,9.105240797962467e-34,1.0,3.4807199066527315e-69,1.5331754156243144e-22
2024-10-02,1,2.2762132336348834e-35,1.0,1.0182588752158322e-65,3.4684210655888385e-21
2024-10-03,1,2.6882418616912177e-34,1.0,1.0380023389426491e-72,2.1367601746022533e-20
2024-10-04,1,7.899985349852969e-34,1.0,1.075347243786964e-74,1.0653092449633132e-24
2024-10-07,1,4.72039843559232e-38,1.0,4.0150297415075436e-79,4.741159318575676e-23
2024-10-08,1,2.4073839283152948e-37,1.0,1.6333937140830345e-75,7.364570995369195e-22
2024-10-09,1,4.46333575884668e-37,1.0,8.375632659987164e-78,2.812531883747221e-20
2024-10-10,1,2.5156611583912197e-35,1.0,1.8064977771588224e-73,2.6830162239810967e-18
2024-10-11,1,1.6154955694344633e-33,1.0,6.392263513441953e-72,3.114696438885667e-18
2024-10-14,1,2.982274831109537e-33,1.0,2.4428982304475215e-73,2.2085705576414867e-18
2024-10-15,1,1.0416421784291097e-32,1.0,9.930606475285908e-79,2.4445010918691365e-20
2024-10-16,1,3.800795259303884e-34,1.0,3.981811489984873e-70,3.9802256694058076e-20
2024-10-17,1,3.948733025294759e-37,1.0,2.9796366779514994e-64,1.340582205419435e-13
2024-10-18,1,3.554675933067518e-30,1.0,1.4651923229340946e-60,1.0630213357703932e-13
2024-10-21,1,4.1211127992788993e-32,0.999999999998181,5.766634496430561e-60,9.667948821182625e-13
2024-10-22,1,1.0310172099486101e-30,0.999999999998181,1.5631509422659902e-57,1.3415256328892092e-12
2024-10-23,1,1.1043539383677272e-30,0.999999999998181,4.3815394017564285e-58,2.4861970596293896e-12
2024-10-24,1,6.2055432660072506e-30,0.999999999998181,8.317004015850493e-61,1.5466204529451721e-12
2024-10-25,1,8.397706694102454e-30,0.999999999998181,1.388509887853966e-61,1.865767551737404e-12
2024-10-28,1,2.2197760482293648e-31,0.999999999998181,4.013190281867065e-63,2.124218713642004e-12
2024-10-29,1,2.922690465112116e-31,0.999999999998181,4.785769418818333e-61,2.161071556492365e-12
2024-10-30,1,1.0477202722006062e-30,1.0,5.410334743759433e-65,3.967314294177319e-13
2024-10-31,1,2.3671442114903253e-32,1.0,1.415589557679196e-65,7.770017296061272e-15
2024-11-01,1,2.5324580621555534e-34,1.0,1.6137389823413955e-59,3.6491557933038635e-14
2024-11-04,1,1.7012755356518516e-31,1.0,5.786748965951004e-65,5.556896342088361e-13
